,id,title,overview,release_date,popularity,vote_average,vote_count
7184,11419,Vegas Vacation,"The Griswold family hits the road again for a typically ill-fated vacation, this time to the glitzy mecca of slots and showgirls—Las Vegas.",13-02-1997,10.714,6.1,489
7185,11285,Cocoon: The Return,"The reinvigorated elderly group that left Earth comes back to visit their relatives. Will they all decide to go back to the planet where no one grows old, or will they be tempted to remain on Earth?",13-09-1988,10.075,6.1,507
7186,10068,Nine 1/2 Weeks,"An erotic story about a woman, the assistant of an art gallery, who gets involved in an impersonal affair with a man. She barely knows about his life, only about the sex games they play, so the relationship begins to get complicated.",09-02-1986,18.955,6.1,742
7187,287903,Krampus,"When his dysfunctional family clashes over the holidays, young Max is disillusioned and turns his back on Christmas.  Little does he know, this lack of festive spirit has unleashed the wrath of Krampus: a demonic force of ancient evil intent on punishing non-believers.",26-11-2015,13.771,6.1,1659
7188,253235,And So It Goes,A self-centered realtor enlists the help of his neighbor when he's suddenly left in charge of the granddaughter he never knew existed until his estranged son drops her off at his home.,17-07-2014,9.767,6.1,389
7189,4599,Raising Helen,"Helen Harris has a glamorous, big-city life working for one of New York's hottest modeling agencies. But suddenly her free-spirited life gets turned upside down when she must chose between the life she's always loved, and the new loves of her life!",27-05-2004,9.636,6.1,584
7190,296,Terminator 3: Rise of the Machines,"It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised.",02-07-2003,29.378,6.1,5419
7191,492355,Just Believe,"The owner of a bed and breakfast has an epiphany: in order to survive, he has to transform the B&B into a place of worship - where he will host tourists in exchange for a donation.",29-03-2018,4.54,6.1,278
7192,317744,Careful What You Wish For,"A guy gets more than he bargained for after entering into an affair with the wife of an investment banker. Soon, a suspicious death and substantial life insurance policy embroil him in a scandal.",06-05-2015,12.964,6.1,338
7193,16342,The Children,A relaxing Christmas vacation turns into a terrifying fight for survival as the children begin to turn on their parents,05-12-2008,7.617,6.1,292
7194,11699,Bad Lieutenant: Port of Call - New Orleans,"Terrence McDonagh is a New Orleans Police sergeant, who recieves a medal and a promotion to lieutenant for heroism during Hurricane Katrina. Due to his heroic act, McDonagh injures his back and becomes addicted to prescription pain medication. He then finds himself involved with a drug dealer who is suspected of murdering a family of African immigrants.",21-05-2009,53.896,6.1,866
7195,102362,Dead Man Down,"In New York City, a crime lord's right-hand man is seduced by a woman seeking retribution.",08-03-2013,10.463,6.1,1224
7196,10065,The Amityville Horror,"This hair-raising remake of the 1979 horror hit depicts the ordeal of the Lutz clan, whose new home has a gory past and a legacy of demons. Before long, the family patriarch is plagued by nightmares and his daughter is seeing phantoms.",14-04-2005,26.022,6.1,1786
7197,8688,Snake Eyes,"All bets are off when corrupt homicide cop Rick Santoro witnesses a murder during a boxing match. It's up to him and lifelong friend and naval intelligence agent Kevin Dunne to uncover the conspiracy behind the killing. At every turn, Santoro makes increasingly shocking discoveries that even he can't turn a blind eye to.",07-08-1998,12.027,6.1,1045
7198,72545,Journey 2: The Mysterious Island,"Sean Anderson partners with his mom's boyfriend on a mission to find his grandfather, who is thought to be missing on a mythical island.",19-01-2012,101.969,6.1,3536
7199,35552,The Extraordinary Adventures of Adèle Blanc-Sec,"An adventure set in the early part of the 20th century, focused on a popular novelist and her dealings with would-be suitors, the cops, monsters, and other distractions.",09-04-2010,13.329,6.1,1074
7200,12593,Fritz the Cat,"A swinging, hypocritical college student cat raises hell in a satirical vision of the 1960s.",12-04-1972,9.412,6.1,234
7201,10606,The Philadelphia Experiment,"Based on an ""actual event"" that took place in 1943. About a US Navy Destroyer Escort that disappeared from the Philadelphia Naval Shipyard, and sent two men 40 years into the future to 1984.",03-08-1984,12.326,6.1,280
7202,5516,The Ladykillers,"An eccentric, if not charming Southern professor and his crew pose as a band in order to rob a casino, all under the nose of his unsuspecting landlord – a sharp old woman.",25-03-2004,9.646,6.1,1287
7203,706510,Desperados,"A panicked young woman and her two best friends fly to Mexico to delete a ranting email she sent to her new boyfriend. On arrival, they run into her former beau, who soon gets caught up in their frantic scheme.",01-07-2020,10.595,6.1,415
7204,578908,Bad Trip,Two pals embark on a road trip full of funny pranks that pull real people into mayhem.,26-09-2020,58.12,6.1,369
7205,326285,American Pastoral,"Set in postwar America, a man watches his seemingly perfect life fall apart as his daughter's new political affiliation threatens to destroy their family.",20-10-2016,11.493,6.1,575
7206,133790,Clear History,"Nathan Flomm, in order to avoid the humiliation of having missed out on a hugely successful business, assumes a new identity on Martha's Vineyard. He plots revenge when his former business partner moves to the same town.",10-08-2013,6.86,6.1,259
7207,18360,Night at the Museum: Battle of the Smithsonian,"Hapless museum night watchman Larry Daley must help his living, breathing exhibit friends out of a pickle now that they've been transferred to the archives at the Smithsonian Institution. Larry's (mis)adventures this time include close encounters with Amelia Earhart, Abe Lincoln and Ivan the Terrible.",20-05-2009,33.207,6.1,5865
7208,13825,The Lazarus Project,"After Ben Garvey foolishly turned back to crime, he thought his life was over when he was sentenced to death by lethal injection. But his death sentence isn't quite what it seems, as Ben regains consciousness near an eerie psychiatric ward, where he's told he's been hired as the groundskeeper. With the state of his soul in question, and the love for his wife and daughter all the more real and powerful, Ben must figure out if he's truly cheated death, or if he's become part of something far more sinister.",24-10-2008,8.51,6.1,290
7209,1656,The Legend of Zorro,"Having spent the last 10 years fighting injustice and cruelty, Alejandro de la Vega is now facing his greatest challenge: his loving wife Elena has thrown him out of the house!  Elena has filed for divorce and found comfort in the arms of Count Armand, a dashing French aristocrat.  But Alejandro knows something she doesn't: Armand is the evil mastermind behind a terrorist plot to destroy the United States.  And so, with his marriage and the county's future at stake, it's up to Zorro to save two unions before it's too late.",24-10-2005,19.749,6.1,2423
7210,347126,God's Not Dead 2,"When a high school teacher is asked a question in class about Jesus, her reasoned response lands her in deep trouble and could expel God from the public square once and for all.",01-04-2016,40.883,6.1,321
7211,333667,Rock Dog,"When a radio falls from the sky into the hands of a wide-eyed Tibetan Mastiff, he leaves home to fulfill his dream of becoming a musician, setting into motion a series of completely unexpected events.",08-07-2016,14.958,6.1,230
7212,302156,Criminal,"CIA Agent Bill Pope is on a mission to track down a shadowy hacker named 'The Dutchman'. When he gets mysteriously killed, an experimental procedure transfers his memories into a dangerous ex-convict. When he wakes up Pope's memories, his mission is to eliminate The Dutchman before the hacker launches ICBMs and starts World War III.",07-04-2016,31.962,6.1,1423
